run_id,model_name,metric_name,phase,mean,var,data_length
ec5dca12357b4e7d89b833366707d3cb,resnet34_add_imagenet,loss,stitching,1.1611984005448976,0.8490837377714706,12811
ec5dca12357b4e7d89b833366707d3cb,resnet34_add_imagenet,loss,downstream,1.175004380006056,0.8564240277053582,12811
4b1281c060e4445199764102a9c2b016,resnet18_add_imagenet,loss,stitching,1.1691294962620016,0.8660367345264213,12811
4b1281c060e4445199764102a9c2b016,resnet18_add_imagenet,loss,downstream,1.1562827405990974,0.8783734726668389,12811
2ab76328502f4b6d805418ad9e004c27,resnet34_add_1_imagenet,loss,stitching,1.1739797590442398,0.8783079788269852,12811
2ab76328502f4b6d805418ad9e004c27,resnet34_add_1_imagenet,loss,downstream,1.1829710176253654,0.8944558602189032,12811
67c543d6dc264fb486148572150288fa,resnet34_add_2_imagenet,loss,stitching,1.1854181429089905,0.8936680865488923,12811
67c543d6dc264fb486148572150288fa,resnet34_add_2_imagenet,loss,downstream,1.170742367510798,0.8756559092945974,12811
412f3e53d0754336abb33ede2f20d4b3,resnet34_add_3_imagenet,loss,stitching,1.168839224500509,0.8661668283429448,12811
412f3e53d0754336abb33ede2f20d4b3,resnet34_add_3_imagenet,loss,downstream,1.1954886171073786,0.941793859406013,12811
998d7fae023540eab8c53ad38ad43663,resnet18_add_2_imagenet,loss,stitching,1.185406052937172,0.9004804328983375,12811
998d7fae023540eab8c53ad38ad43663,resnet18_add_2_imagenet,loss,downstream,1.1874217630907287,0.9861139067460316,12811
67010be217dc466db6c0920537d23256,resnet34_add_5_imagenet,loss,stitching,1.2106453222635147,0.939061871853533,12811
67010be217dc466db6c0920537d23256,resnet34_add_5_imagenet,loss,downstream,1.244460824279455,0.9942531462804017,12811
0b5e519374b046f7a6a8fcab285014c8,resnet34_add_6_imagenet,loss,stitching,1.2552148294160745,1.0169489617284018,12811
0b5e519374b046f7a6a8fcab285014c8,resnet34_add_6_imagenet,loss,downstream,1.2018770004948498,1.0107842103717792,12811
5e8c19e7543b4682949aede9f07e5ffe,resnet18_add_3_imagenet,loss,stitching,1.2447669353179356,1.0051464812146933,12811
5e8c19e7543b4682949aede9f07e5ffe,resnet18_add_3_imagenet,loss,downstream,1.2395496568719688,1.0556937273842668,12811
0f0a12e78f15486e8f04d6f48cdefdd8,resnet34_add_6_imagenet,loss,stitching,1.2567488945016045,1.0300313786628845,12811
0f0a12e78f15486e8f04d6f48cdefdd8,resnet34_add_6_imagenet,loss,downstream,1.2294665059533778,0.9849639634693493,12811
112ad788bc544152bd7eb6ed33b19e5e,resnet34_add_7_imagenet,loss,stitching,1.2556740487980598,0.987128241218833,12811
112ad788bc544152bd7eb6ed33b19e5e,resnet34_add_7_imagenet,loss,downstream,1.2818446820618543,1.0966248550911097,12811
d3f2874cd2c44fcaaeff88b70b1612e1,resnet34_add_9_imagenet,loss,stitching,1.2675456273038737,1.019238165281252,12811
d3f2874cd2c44fcaaeff88b70b1612e1,resnet34_add_9_imagenet,loss,downstream,1.2547881641443381,1.0668784821946609,12811
377f526af81e4998a9b7c6267fdd8573,resnet34_add_13_imagenet,loss,stitching,1.4906493930388067,1.4307537337505367,12811
377f526af81e4998a9b7c6267fdd8573,resnet34_add_13_imagenet,loss,downstream,1.480316034605638,1.4775205744148243,12811
c9794a1a91414d3eb967d987d3cc1893,resnet34_add_14_imagenet,loss,stitching,1.504872391675173,1.5072940665251895,12811
c9794a1a91414d3eb967d987d3cc1893,resnet34_add_14_imagenet,loss,downstream,1.476271022677343,1.537500175193535,12811
d72cbb857b7c46eda252d8325b3f9d0a,resnet34_add_15_imagenet,loss,stitching,1.8860366502159318,2.0692135161279284,12811
d72cbb857b7c46eda252d8325b3f9d0a,resnet34_add_15_imagenet,loss,downstream,2.0427865332848882,2.966148602445861,12811
317c6ec72b3d4e2280bd82e27e7ef106,resnet34_add_14_imagenet,loss,stitching,1.9775077974765194,2.0086982268969265,12811
317c6ec72b3d4e2280bd82e27e7ef106,resnet34_add_14_imagenet,loss,downstream,1.9961930693087835,2.4110372980790142,12811
